,Unnamed: 0,start_date,end_date,state,pollster,sample_size,population,Clinton,Trump,dem_lead
5375,2407,2016-09-14,2016-09-20,New York,Google Consumer Surveys,844.0,lv,48.69112,36.15947,12.53165
5376,2412,2016-09-14,2016-09-20,California,Google Consumer Surveys,1374.0,lv,53.52455,35.98363,17.54092
5377,2476,2016-09-14,2016-09-20,U.S.,USC Dornsife/LA Times,2629.0,lv,44.19515,44.0009,0.1942499999999967
5378,3315,2016-09-14,2016-09-20,Utah,Google Consumer Surveys,189.0,lv,35.114020000000004,32.06368,3.0503400000000056
5379,5080,2016-09-14,2016-09-20,New Hampshire,Google Consumer Surveys,85.0,lv,35.90526,46.104040000000005,-10.198780000000006
5380,5094,2016-09-14,2016-09-20,District of Columbia,Google Consumer Surveys,73.0,lv,50.73717,37.02296,13.71421
5381,5136,2016-09-14,2016-09-20,Wyoming,Google Consumer Surveys,60.0,lv,37.31699,53.384640000000005,-16.06765
5382,5137,2016-09-14,2016-09-20,North Dakota,Google Consumer Surveys,63.0,lv,24.7485,47.47593,-22.72743
5383,5145,2016-09-14,2016-09-20,Rhode Island,Google Consumer Surveys,50.0,lv,53.91546,39.46068,14.45478
5384,5180,2016-09-14,2016-09-20,Vermont,Google Consumer Surveys,61.0,lv,51.38404,27.0195,24.36454
5385,5192,2016-09-14,2016-09-20,Delaware,Google Consumer Surveys,85.0,lv,48.29953,38.0087,10.29083
5386,5217,2016-09-14,2016-09-20,South Dakota,Google Consumer Surveys,75.0,lv,38.22206,38.24137,-0.0193100000000043
5387,5231,2016-09-14,2016-09-20,Alaska,Google Consumer Surveys,56.0,lv,28.071690000000004,47.45053,-19.37884
5388,5265,2016-09-14,2016-09-20,Montana,Google Consumer Surveys,159.0,lv,39.98144,37.12364,2.857799999999997
5389,5282,2016-09-14,2016-09-20,West Virginia,Google Consumer Surveys,82.0,lv,26.56958,43.59497,-17.025390000000005
5390,5287,2016-09-14,2016-09-20,Mississippi,Google Consumer Surveys,246.0,lv,23.91776,62.42137,-38.50361
5391,5288,2016-09-14,2016-09-20,Maine,Google Consumer Surveys,59.0,lv,40.68353,43.53555,-2.852020000000003
5392,5305,2016-09-14,2016-09-20,Idaho,Google Consumer Surveys,144.0,lv,25.89888,51.62386,-25.72498
5393,5310,2016-09-14,2016-09-20,Arkansas,Google Consumer Surveys,179.0,lv,43.44741,43.34605,0.1013599999999996
5394,5313,2016-09-14,2016-09-20,Hawaii,Google Consumer Surveys,42.0,lv,50.53286,39.90828,10.624580000000002
5395,5320,2016-09-14,2016-09-20,Nevada,Google Consumer Surveys,236.0,lv,39.32651,41.54452,-2.21801
5396,5322,2016-09-14,2016-09-20,New Mexico,Google Consumer Surveys,216.0,lv,37.3077,37.85903,-0.5513300000000001
5397,5360,2016-09-14,2016-09-20,Nebraska,Google Consumer Surveys,202.0,lv,36.25056,49.712990000000005,-13.462430000000005
5398,5386,2016-09-14,2016-09-20,Louisiana,Google Consumer Surveys,259.0,lv,32.15318,61.24804,-29.094860000000004
5399,5390,2016-09-14,2016-09-20,Oklahoma,Google Consumer Surveys,198.0,lv,34.82524,52.08336,-17.258119999999998
5400,5413,2016-09-14,2016-09-20,Kentucky,Google Consumer Surveys,366.0,lv,36.65512,48.60629,-11.951169999999998
5401,5433,2016-09-14,2016-09-20,Kansas,Google Consumer Surveys,246.0,lv,48.46321,37.68306,10.78015
5402,5434,2016-09-14,2016-09-20,Connecticut,Google Consumer Surveys,307.0,lv,46.25425,40.01392,6.24033
5403,5440,2016-09-14,2016-09-20,South Carolina,Google Consumer Surveys,368.0,lv,40.10074,48.65481,-8.554069999999996
5404,5460,2016-09-14,2016-09-20,Tennessee,Google Consumer Surveys,493.0,lv,35.66558,49.41364,-13.748060000000002
5405,5465,2016-09-14,2016-09-20,Alabama,Google Consumer Surveys,413.0,lv,25.177570000000003,62.75749,-37.57992
5406,5476,2016-09-14,2016-09-20,Iowa,Google Consumer Surveys,387.0,lv,37.18148,39.01715,-1.8356700000000004
5407,5503,2016-09-14,2016-09-20,Oregon,Google Consumer Surveys,373.0,lv,47.42823,36.30265,11.12558
5408,5506,2016-09-14,2016-09-20,Massachusetts,Google Consumer Surveys,435.0,lv,57.52928000000001,32.10921,25.42007000000001
5409,5520,2016-09-14,2016-09-20,Georgia,Google Consumer Surveys,543.0,lv,36.883590000000005,52.57531,-15.69171999999999
5410,5521,2016-09-14,2016-09-20,Maryland,Google Consumer Surveys,355.0,lv,50.48705,34.75904,15.728010000000005
5411,5580,2016-09-14,2016-09-20,U.S.,Google Consumer Surveys,20864.0,lv,42.7024,42.62906,0.0733400000000017
5412,5586,2016-09-14,2016-09-20,Minnesota,Google Consumer Surveys,579.0,lv,44.38476,34.97168,9.41308
5413,5593,2016-09-14,2016-09-20,Virginia,Google Consumer Surveys,616.0,lv,43.28485,44.7494,-1.464550000000003
5414,5601,2016-09-14,2016-09-20,Washington,Google Consumer Surveys,486.0,lv,44.23417,36.42709,7.807079999999999
5415,5606,2016-09-14,2016-09-20,North Carolina,Google Consumer Surveys,708.0,lv,39.25498,47.34336,-8.08838
5416,5608,2016-09-14,2016-09-20,Arizona,Google Consumer Surveys,572.0,lv,44.59708,40.15838,4.438699999999997
5417,5609,2016-09-14,2016-09-20,Colorado,Google Consumer Surveys,550.0,lv,47.8121,36.64798,11.164120000000004
5418,5617,2016-09-14,2016-09-20,U.S.,CVOTER International,1075.0,lv,46.54455,44.15209,2.39246
5419,5620,2016-09-14,2016-09-20,Michigan,Google Consumer Surveys,613.0,lv,41.96167,41.60466,0.3570100000000025
5420,5640,2016-09-14,2016-09-20,Missouri,Google Consumer Surveys,588.0,lv,40.29358,39.730990000000006,0.562589999999993
5421,5655,2016-09-14,2016-09-20,Indiana,Google Consumer Surveys,607.0,lv,38.90006,40.13976,-1.2396999999999991
5422,5664,2016-09-14,2016-09-20,Wisconsin,Google Consumer Surveys,748.0,lv,49.39088,32.59325,16.797629999999998
5423,5666,2016-09-14,2016-09-20,New Jersey,Google Consumer Surveys,655.0,lv,42.75035,44.26599,-1.5156400000000048
5424,5688,2016-09-14,2016-09-20,Pennsylvania,Google Consumer Surveys,772.0,lv,41.81943,43.93892,-2.119490000000006
5425,5702,2016-09-14,2016-09-20,Ohio,Google Consumer Surveys,846.0,lv,40.84887,40.70438,0.1444899999999975
5426,5729,2016-09-14,2016-09-20,Texas,Google Consumer Surveys,1046.0,lv,35.9729,50.27007,-14.29717
5427,5736,2016-09-14,2016-09-20,Florida,Google Consumer Surveys,1125.0,lv,37.32419,51.09489,-13.770699999999998
5428,5749,2016-09-14,2016-09-20,Illinois,Google Consumer Surveys,1027.0,lv,46.07851,37.36735,8.711159999999992
5429,5768,2016-09-14,2016-09-20,New York,Google Consumer Surveys,844.0,lv,48.67615,36.26059,12.41556
5430,5771,2016-09-14,2016-09-20,California,Google Consumer Surveys,1374.0,lv,53.5095,36.08504,17.424460000000003
5431,5856,2016-09-14,2016-09-20,U.S.,USC Dornsife/LA Times,2629.0,lv,44.143,44.03481,0.1081900000000004
5432,6812,2016-09-14,2016-09-20,Utah,Google Consumer Surveys,189.0,lv,35.09781,32.16916,2.928649999999997
5433,8515,2016-09-14,2016-09-20,New Hampshire,Google Consumer Surveys,85.0,lv,35.92219,45.98459,-10.062400000000004
5434,8524,2016-09-14,2016-09-20,District of Columbia,Google Consumer Surveys,73.0,lv,50.75434,36.90028,13.854059999999995
5435,8581,2016-09-14,2016-09-20,Wyoming,Google Consumer Surveys,60.0,lv,37.33263,53.2825,-15.949869999999995
5436,8589,2016-09-14,2016-09-20,North Dakota,Google Consumer Surveys,63.0,lv,24.7647,47.36623,-22.60153
5437,8597,2016-09-14,2016-09-20,Rhode Island,Google Consumer Surveys,50.0,lv,53.93261999999999,39.3381,14.594519999999996
5438,8627,2016-09-14,2016-09-20,Vermont,Google Consumer Surveys,61.0,lv,51.40064,26.90447,24.496170000000003
5439,8631,2016-09-14,2016-09-20,Delaware,Google Consumer Surveys,85.0,lv,48.31462,37.91388,10.40074
5440,8673,2016-09-14,2016-09-20,South Dakota,Google Consumer Surveys,75.0,lv,38.23772,38.13892,0.0988000000000042
5441,8677,2016-09-14,2016-09-20,Alaska,Google Consumer Surveys,56.0,lv,28.08763,47.34436,-19.25673
5442,8707,2016-09-14,2016-09-20,Montana,Google Consumer Surveys,159.0,lv,39.99728,37.01874,2.9785399999999957
5443,8727,2016-09-14,2016-09-20,Maine,Google Consumer Surveys,59.0,lv,40.70008,43.42118,-2.7211
5444,8732,2016-09-14,2016-09-20,West Virginia,Google Consumer Surveys,82.0,lv,26.585040000000003,43.49516,-16.910119999999996
5445,8735,2016-09-14,2016-09-20,Mississippi,Google Consumer Surveys,246.0,lv,23.93149,62.3447,-38.41321000000001
5446,8755,2016-09-14,2016-09-20,Idaho,Google Consumer Surveys,144.0,lv,25.91447,51.52223,-25.60776
5447,8759,2016-09-14,2016-09-20,Arkansas,Google Consumer Surveys,179.0,lv,43.46235,43.25323,0.2091199999999986
5448,8765,2016-09-14,2016-09-20,Nevada,Google Consumer Surveys,236.0,lv,39.34172,41.44801,-2.1062899999999942
5449,8766,2016-09-14,2016-09-20,Hawaii,Google Consumer Surveys,42.0,lv,50.54918,39.79706,10.752120000000003
5450,8780,2016-09-14,2016-09-20,New Mexico,Google Consumer Surveys,216.0,lv,37.32325,37.75809,-0.4348400000000012
5451,8823,2016-09-14,2016-09-20,Nebraska,Google Consumer Surveys,202.0,lv,36.26598,49.61375,-13.347770000000004
5452,8848,2016-09-14,2016-09-20,Louisiana,Google Consumer Surveys,259.0,lv,32.16735,61.16543000000001,-28.99808000000001
5453,8853,2016-09-14,2016-09-20,Oklahoma,Google Consumer Surveys,198.0,lv,34.84003,51.99253,-17.152500000000003
5454,8869,2016-09-14,2016-09-20,Kentucky,Google Consumer Surveys,366.0,lv,36.67009,48.51299,-11.8429
5455,8889,2016-09-14,2016-09-20,Kansas,Google Consumer Surveys,246.0,lv,48.47873,37.58241,10.896320000000005
5456,8890,2016-09-14,2016-09-20,Connecticut,Google Consumer Surveys,307.0,lv,46.2702,39.9076,6.3626000000000005
5457,8896,2016-09-14,2016-09-20,South Carolina,Google Consumer Surveys,368.0,lv,40.11491,48.57235,-8.457440000000005
5458,8915,2016-09-14,2016-09-20,Tennessee,Google Consumer Surveys,493.0,lv,35.68051,49.32092,-13.640410000000005
5459,8921,2016-09-14,2016-09-20,Alabama,Google Consumer Surveys,413.0,lv,25.19153,62.67772,-37.48618999999999
5460,8933,2016-09-14,2016-09-20,Iowa,Google Consumer Surveys,387.0,lv,37.19724,38.91349,-1.7162500000000025
5461,8962,2016-09-14,2016-09-20,Oregon,Google Consumer Surveys,373.0,lv,47.4441,36.19733,11.246769999999998
5462,8966,2016-09-14,2016-09-20,Massachusetts,Google Consumer Surveys,435.0,lv,57.54637,31.987640000000003,25.558729999999997
5463,8975,2016-09-14,2016-09-20,Georgia,Google Consumer Surveys,543.0,lv,36.89772,52.4933,-15.595579999999998
5464,8977,2016-09-14,2016-09-20,Maryland,Google Consumer Surveys,355.0,lv,50.5019,34.66748,15.83442
5465,9031,2016-09-14,2016-09-20,U.S.,Google Consumer Surveys,20864.0,lv,42.7176,42.53281,0.1847899999999995
5466,9041,2016-09-14,2016-09-20,Virginia,Google Consumer Surveys,616.0,lv,43.29974,44.65735,-1.357610000000001
5467,9042,2016-09-14,2016-09-20,Minnesota,Google Consumer Surveys,579.0,lv,44.40039,34.869679999999995,9.530710000000006
5468,9052,2016-09-14,2016-09-20,North Carolina,Google Consumer Surveys,708.0,lv,39.269490000000005,47.25628,-7.986789999999992
5469,9054,2016-09-14,2016-09-20,Arizona,Google Consumer Surveys,572.0,lv,44.61248,40.05935,4.553129999999996
5470,9057,2016-09-14,2016-09-20,Colorado,Google Consumer Surveys,550.0,lv,47.82786,36.54428,11.28358
5471,9058,2016-09-14,2016-09-20,Washington,Google Consumer Surveys,486.0,lv,44.25017,36.32016,7.93001000000001
5472,9065,2016-09-14,2016-09-20,U.S.,CVOTER International,1075.0,lv,46.54983,43.99827,2.551560000000002
5473,9068,2016-09-14,2016-09-20,Michigan,Google Consumer Surveys,613.0,lv,41.97696,41.50721,0.4697499999999976
5474,9079,2016-09-14,2016-09-20,Missouri,Google Consumer Surveys,588.0,lv,40.30851,39.6384,0.6701100000000011
5475,9100,2016-09-14,2016-09-20,Indiana,Google Consumer Surveys,607.0,lv,38.91488,40.04863,-1.1337499999999991
5476,9110,2016-09-14,2016-09-20,Wisconsin,Google Consumer Surveys,748.0,lv,49.40644,32.49212,16.914320000000004
5477,9124,2016-09-14,2016-09-20,New Jersey,Google Consumer Surveys,655.0,lv,42.76581,44.16613,-1.400320000000001
5478,9140,2016-09-14,2016-09-20,Pennsylvania,Google Consumer Surveys,772.0,lv,41.83424,43.84783,-2.0135900000000007
5479,9152,2016-09-14,2016-09-20,Ohio,Google Consumer Surveys,846.0,lv,40.86406,40.60835,0.2557099999999934
5480,9191,2016-09-14,2016-09-20,Florida,Google Consumer Surveys,1125.0,lv,37.33931,50.99977,-13.66046
5481,9193,2016-09-14,2016-09-20,Texas,Google Consumer Surveys,1046.0,lv,35.98782,50.17752,-14.189700000000002
5482,9207,2016-09-14,2016-09-20,Illinois,Google Consumer Surveys,1027.0,lv,46.09359,37.27258,8.821010000000001
5483,9231,2016-09-14,2016-09-20,New York,Google Consumer Surveys,844.0,lv,48.69146,36.16286,12.528600000000004
5484,9236,2016-09-14,2016-09-20,California,Google Consumer Surveys,1374.0,lv,53.52482,35.9871,17.53772
5485,9300,2016-09-14,2016-09-20,U.S.,USC Dornsife/LA Times,2629.0,lv,44.19385,43.92177,0.2720799999999954
5486,10179,2016-09-14,2016-09-20,Utah,Google Consumer Surveys,189.0,lv,35.11335,32.068220000000004,3.045129999999993
5487,381,2016-09-15,2016-09-20,U.S.,Marist College,758.0,lv,45.43067,41.63627,3.794399999999996
5488,447,2016-09-15,2016-09-20,Massachusetts,YouGov,700.0,lv,49.37214,36.13156,13.24058
5489,595,2016-09-15,2016-09-20,Maine,University of New Hampshire,513.0,lv,42.23726,39.88603,2.351230000000001
5490,733,2016-09-15,2016-09-20,Florida,Cherry Communications,617.0,lv,45.604890000000005,43.32868,2.276210000000006
5491,738,2016-09-15,2016-09-20,Maine CD-1,University of New Hampshire,206.0,lv,49.90121,29.56416,20.33705
5492,740,2016-09-15,2016-09-20,Maine CD-2,University of New Hampshire,207.0,lv,33.22612,48.8591,-15.632979999999996
5493,3845,2016-09-15,2016-09-20,U.S.,Marist College,758.0,lv,45.35702,41.82555,3.5314699999999988
5494,3881,2016-09-15,2016-09-20,Massachusetts,YouGov,700.0,lv,49.20907,36.30449,12.904580000000005
5495,4027,2016-09-15,2016-09-20,Maine,University of New Hampshire,513.0,lv,42.12917,40.04761,2.081560000000003
5496,4178,2016-09-15,2016-09-20,Florida,Cherry Communications,617.0,lv,45.38755,43.7067,1.6808499999999995
5497,4180,2016-09-15,2016-09-20,Maine CD-1,University of New Hampshire,206.0,lv,49.83047,29.76995,20.06052
5498,4182,2016-09-15,2016-09-20,Maine CD-2,University of New Hampshire,207.0,lv,33.132220000000004,49.02725,-15.895029999999998
5499,7206,2016-09-15,2016-09-20,U.S.,Marist College,758.0,lv,45.32605,41.74784,3.5782099999999986
5500,7272,2016-09-15,2016-09-20,Massachusetts,YouGov,700.0,lv,49.26972,36.143,13.12672
5501,7420,2016-09-15,2016-09-20,Maine,University of New Hampshire,513.0,lv,42.29864,39.93094,2.3676999999999992
5502,7558,2016-09-15,2016-09-20,Florida,Cherry Communications,617.0,lv,45.55687,43.34015,2.2167200000000022
5503,7563,2016-09-15,2016-09-20,Maine CD-1,University of New Hampshire,206.0,lv,49.96242,29.61156,20.350860000000004
5504,7565,2016-09-15,2016-09-20,Maine CD-2,University of New Hampshire,207.0,lv,33.2752,48.88877,-15.613570000000005
5505,472,2016-09-16,2016-09-20,Minnesota,SurveyUSA,625.0,lv,46.78192,40.14496,6.636960000000002
5506,1763,2016-09-16,2016-09-20,U.S.,Ipsos,1130.0,lv,39.20924,38.74918,0.4600600000000057
5507,3902,2016-09-16,2016-09-20,Minnesota,SurveyUSA,625.0,lv,46.77954,40.273340000000005,6.5062
5508,5141,2016-09-16,2016-09-20,U.S.,Ipsos,1130.0,lv,39.16814,38.9542,0.2139400000000009
5509,7297,2016-09-16,2016-09-20,Minnesota,SurveyUSA,625.0,lv,46.77756,40.14886,6.628700000000002
5510,8587,2016-09-16,2016-09-20,U.S.,Ipsos,1130.0,lv,39.16189,38.90813,0.2537599999999997
5511,470,2016-09-17,2016-09-20,Maryland,Goucher College,514.0,lv,59.42524,27.73372,31.69152
5512,497,2016-09-17,2016-09-20,New Hampshire,Monmouth University,400.0,lv,48.24505,40.16068,8.08437
5513,780,2016-09-17,2016-09-20,U.S.,American Research Group,990.0,rv,46.89156,44.2101,2.6814600000000013
5514,3900,2016-09-17,2016-09-20,Maryland,Goucher College,514.0,lv,59.386880000000005,27.88191,31.504970000000007
5515,3923,2016-09-17,2016-09-20,New Hampshire,Monmouth University,400.0,lv,48.13105,40.349540000000005,7.781509999999997
5516,4227,2016-09-17,2016-09-20,U.S.,American Research Group,990.0,rv,46.57777,44.18423,2.3935400000000016
5517,7295,2016-09-17,2016-09-20,Maryland,Goucher College,514.0,lv,59.3917,27.74915,31.64255
5518,7322,2016-09-17,2016-09-20,New Hampshire,Monmouth University,400.0,lv,48.14796,40.16248,7.9854799999999955
5519,7605,2016-09-17,2016-09-20,U.S.,American Research Group,990.0,rv,46.63389,44.21114,2.4227500000000006
5520,398,2016-09-18,2016-09-20,Ohio,Fox News/Anderson Robbins Research/Shaw & Company Research,737.0,lv,39.94913,44.29715,-4.348020000000005
5521,401,2016-09-18,2016-09-20,North Carolina,Fox News/Anderson Robbins Research/Shaw & Company Research,734.0,lv,42.80453,47.12421,-4.319679999999998
5522,412,2016-09-18,2016-09-20,Nevada,Fox News/Anderson Robbins Research/Shaw & Company Research,704.0,lv,42.95681,45.30632,-2.349510000000002
5523,668,2016-09-18,2016-09-20,North Carolina,Public Policy Polling,1024.0,lv,44.20767,46.43226,-2.224589999999999
5524,2580,2016-09-18,2016-09-20,U.S.,The Times-Picayune/Lucid,1353.0,lv,44.22996,45.0996,-0.869640000000004
5525,3856,2016-09-18,2016-09-20,Ohio,Fox News/Anderson Robbins Research/Shaw & Company Research,737.0,lv,39.9446,44.44327,-4.498669999999997
5526,3859,2016-09-18,2016-09-20,North Carolina,Fox News/Anderson Robbins Research/Shaw & Company Research,734.0,lv,42.80236,47.25956,-4.4572
5527,3865,2016-09-18,2016-09-20,Nevada,Fox News/Anderson Robbins Research/Shaw & Company Research,704.0,lv,42.95215,45.45302,-2.500869999999999
5528,4112,2016-09-18,2016-09-20,North Carolina,Public Policy Polling,1024.0,lv,44.19123,46.55498,-2.363750000000003
5529,5954,2016-09-18,2016-09-20,U.S.,The Times-Picayune/Lucid,1353.0,lv,44.23482,45.14341,-0.9085899999999968
5530,7223,2016-09-18,2016-09-20,Ohio,Fox News/Anderson Robbins Research/Shaw & Company Research,737.0,lv,39.94061,44.28302,-4.342410000000001
5531,7226,2016-09-18,2016-09-20,North Carolina,Fox News/Anderson Robbins Research/Shaw & Company Research,734.0,lv,42.79847,47.10729,-4.308819999999997
5532,7237,2016-09-18,2016-09-20,Nevada,Fox News/Anderson Robbins Research/Shaw & Company Research,704.0,lv,42.94815,45.29234,-2.3441900000000047
5533,7493,2016-09-18,2016-09-20,North Carolina,Public Policy Polling,1024.0,lv,44.191590000000005,46.4578,-2.266209999999994
5534,9404,2016-09-18,2016-09-20,U.S.,The Times-Picayune/Lucid,1353.0,lv,44.20292,45.0645,-0.8615800000000036
5535,560,2016-09-19,2016-09-20,Wisconsin,Emerson College,700.0,lv,46.24374,38.95558,7.288160000000005
5536,3989,2016-09-19,2016-09-20,Wisconsin,Emerson College,700.0,lv,46.24277,39.0355,7.207270000000001
5537,7385,2016-09-19,2016-09-20,Wisconsin,Emerson College,700.0,lv,46.27687,38.88297,7.393900000000002
5538,1435,2016-09-20,2016-09-20,U.S.,Gravis Marketing,1560.0,lv,44.69773,39.39236,5.305370000000004
5539,4855,2016-09-20,2016-09-20,U.S.,Gravis Marketing,1560.0,lv,44.69098,39.71923,4.97175
5540,8260,2016-09-20,2016-09-20,U.S.,Gravis Marketing,1560.0,lv,44.66747,39.56586,5.101610000000001
5541,530,2016-09-13,2016-09-21,Georgia,Quinnipiac University,638.0,lv,42.2229,48.12753,-5.904629999999997
5542,546,2016-09-13,2016-09-21,Colorado,Quinnipiac University,644.0,lv,46.57984,43.56071,3.019130000000004
5543,550,2016-09-13,2016-09-21,Iowa,Quinnipiac University,612.0,lv,39.5792,45.55995,-5.9807500000000005
5544,553,2016-09-13,2016-09-21,Virginia,Quinnipiac University,659.0,lv,47.38807,40.32798,7.060090000000002
5545,3957,2016-09-13,2016-09-21,Georgia,Quinnipiac University,638.0,lv,42.15021,48.25048,-6.100270000000002
5546,3974,2016-09-13,2016-09-21,Iowa,Quinnipiac University,612.0,lv,39.49811,45.71233,-6.2142200000000045
5547,3983,2016-09-13,2016-09-21,Colorado,Quinnipiac University,644.0,lv,46.49873,43.71315,2.785580000000003
5548,3987,2016-09-13,2016-09-21,Virginia,Quinnipiac University,659.0,lv,47.31148,40.46458,6.846899999999998
5549,7355,2016-09-13,2016-09-21,Georgia,Quinnipiac University,638.0,lv,42.15764,48.14339,-5.985750000000003
5550,7371,2016-09-13,2016-09-21,Colorado,Quinnipiac University,644.0,lv,46.50778,43.58437,2.923409999999997
5551,7375,2016-09-13,2016-09-21,Iowa,Quinnipiac University,612.0,lv,39.50716,45.58359,-6.076430000000002
5552,7378,2016-09-13,2016-09-21,Virginia,Quinnipiac University,659.0,lv,47.31966,40.34745,6.972209999999997
5553,2214,2016-09-15,2016-09-21,U.S.,CVOTER International,1073.0,lv,47.6585,42.59492,5.063579999999995
5554,2457,2016-09-15,2016-09-21,U.S.,USC Dornsife/LA Times,2623.0,lv,45.02735,43.0211,2.0062500000000014
5555,5589,2016-09-15,2016-09-21,U.S.,CVOTER International,1073.0,lv,47.6445,42.65344,4.991059999999997
5556,5837,2016-09-15,2016-09-21,U.S.,USC Dornsife/LA Times,2623.0,lv,44.98295,43.04616,1.936790000000002
5557,9038,2016-09-15,2016-09-21,U.S.,CVOTER International,1073.0,lv,47.64461,42.50517,5.1394400000000005
5558,9281,2016-09-15,2016-09-21,U.S.,USC Dornsife/LA Times,2623.0,lv,45.02862,42.93867,2.0899500000000018
5559,1752,2016-09-17,2016-09-21,U.S.,Ipsos,1121.0,lv,40.08814,39.80645,0.2816900000000046
5560,5135,2016-09-17,2016-09-21,U.S.,Ipsos,1121.0,lv,40.0549,40.0008,0.0541000000000053
5561,8576,2016-09-17,2016-09-21,U.S.,Ipsos,1121.0,lv,40.043,39.96264,0.0803599999999988
5562,491,2016-09-19,2016-09-21,Florida,Suffolk University,500.0,lv,45.83416,47.37077,-1.5366100000000031
5563,573,2016-09-19,2016-09-21,Illinois,Emerson College,700.0,lv,46.14171,39.1345,7.0072099999999935
5564,2575,2016-09-19,2016-09-21,U.S.,The Times-Picayune/Lucid,1292.0,lv,43.21369,44.06139,-0.8477000000000032
5565,3924,2016-09-19,2016-09-21,Florida,Suffolk University,500.0,lv,45.91879,47.52408,-1.6052899999999966
5566,4003,2016-09-19,2016-09-21,Illinois,Emerson College,700.0,lv,46.14191,39.2072,6.934709999999996
5567,5944,2016-09-19,2016-09-21,U.S.,The Times-Picayune/Lucid,1292.0,lv,43.22818,44.09662,-0.8684399999999997
5568,7316,2016-09-19,2016-09-21,Florida,Suffolk University,500.0,lv,45.895,47.50025,-1.605249999999998
5569,7398,2016-09-19,2016-09-21,Illinois,Emerson College,700.0,lv,46.1765,39.06001,7.116489999999999
5570,9399,2016-09-19,2016-09-21,U.S.,The Times-Picayune/Lucid,1292.0,lv,43.18822,44.02427,-0.8360500000000002
5571,1937,2016-09-20,2016-09-21,U.S.,Rasmussen Reports/Pulse Opinion Research,1000.0,lv,41.495740000000005,46.40188,-4.9061399999999935
5572,5311,2016-09-20,2016-09-21,U.S.,Rasmussen Reports/Pulse Opinion Research,1000.0,lv,41.54965,46.43543,-4.885779999999997
5573,8761,2016-09-20,2016-09-21,U.S.,Rasmussen Reports/Pulse Opinion Research,1000.0,lv,41.48523,46.38483,-4.8996
5574,1496,2016-09-02,2016-09-22,South Carolina,Ipsos,317.0,lv,42.73621,49.80477,-7.068559999999998
5575,1607,2016-09-02,2016-09-22,Alabama,Ipsos,403.0,lv,39.30908,53.39782,-14.088739999999994
5576,1624,2016-09-02,2016-09-22,South Dakota,Ipsos,112.0,lv,26.90708,50.60867,-23.701590000000003
5577,1668,2016-09-02,2016-09-22,Montana,Ipsos,130.0,lv,34.20915,51.9297,-17.720549999999996
5578,1696,2016-09-02,2016-09-22,New Hampshire,Ipsos,179.0,lv,50.35657,35.91026,14.446309999999997
5579,1699,2016-09-02,2016-09-22,Mississippi,Ipsos,185.0,lv,37.48231,50.13973,-12.657420000000002
5580,1705,2016-09-02,2016-09-22,Idaho,Ipsos,178.0,lv,30.79906,53.90767,-23.10861
5581,1712,2016-09-02,2016-09-22,West Virginia,Ipsos,146.0,lv,34.57218,52.15413,-17.581950000000006
5582,1715,2016-09-02,2016-09-22,Delaware,Ipsos,116.0,lv,39.739340000000006,33.02309,6.716250000000002
5583,1724,2016-09-02,2016-09-22,New Mexico,Ipsos,137.0,lv,43.0847,34.46075,8.62395
5584,1725,2016-09-02,2016-09-22,Maine,Ipsos,247.0,lv,39.25261,38.17773,1.0748800000000005
5585,1776,2016-09-02,2016-09-22,Arkansas,Ipsos,280.0,lv,40.7699,49.20634,-8.436440000000005
5586,1779,2016-09-02,2016-09-22,Nebraska,Ipsos,169.0,lv,30.0499,53.96979,-23.91989
5587,1792,2016-09-02,2016-09-22,Kansas,Ipsos,314.0,lv,34.51435,49.79939,-15.285040000000002
5588,1794,2016-09-02,2016-09-22,Iowa,Ipsos,344.0,lv,40.07256,50.70858,-10.636020000000002
5589,1805,2016-09-02,2016-09-22,Nevada,Ipsos,294.0,lv,44.24405,44.61392,-0.3698699999999988
5590,1809,2016-09-02,2016-09-22,Connecticut,Ipsos,440.0,lv,47.4098,37.85553,9.554269999999995
5591,1840,2016-09-02,2016-09-22,Oklahoma,Ipsos,332.0,lv,28.36713,54.09626,-25.72913
5592,1870,2016-09-02,2016-09-22,Louisiana,Ipsos,369.0,lv,35.71289,52.122,-16.40911
5593,3405,2016-09-02,2016-09-22,Utah,Ipsos,208.0,lv,30.51435,47.63044,-17.11609
5594,4920,2016-09-02,2016-09-22,South Carolina,Ipsos,317.0,lv,42.62279,49.98376,-7.360969999999995
5595,5022,2016-09-02,2016-09-22,Alabama,Ipsos,403.0,lv,39.26684,53.64199,-14.375149999999998
5596,5039,2016-09-02,2016-09-22,South Dakota,Ipsos,112.0,lv,26.77047,50.80912,-24.03865
5597,5071,2016-09-02,2016-09-22,Montana,Ipsos,130.0,lv,34.25507,52.31814,-18.06307
5598,5103,2016-09-02,2016-09-22,New Hampshire,Ipsos,179.0,lv,50.2373,36.16602,14.071279999999994
5599,5104,2016-09-02,2016-09-22,Mississippi,Ipsos,185.0,lv,37.39553,50.332440000000005,-12.936910000000005
5600,5111,2016-09-02,2016-09-22,Idaho,Ipsos,178.0,lv,30.6746,54.11843,-23.44383
5601,5115,2016-09-02,2016-09-22,West Virginia,Ipsos,146.0,lv,34.54156,52.45465,-17.913090000000004
5602,5116,2016-09-02,2016-09-22,Delaware,Ipsos,116.0,lv,39.66883,33.2726,6.396230000000003
